Date,SPY,AGG,DBC,GLD
2013-04-29,128.858,81.895,23.132,142.3
2013-04-30,129.165,81.88,22.957,142.77
2013-05-01,128.033,81.919,22.546,141.11
2013-05-02,129.222,81.926,22.835,141.92
2013-05-03,130.532,81.624,23.088,142.09
2013-05-06,130.864,81.492,23.114,142.15
2013-05-07,131.527,81.448,23.036,140.38
2013-05-08,132.126,81.521,23.141,142.46
2013-05-09,131.754,81.411,23.132,140.81
2013-05-10,132.182,81.249,23.027,139.6
2013-05-13,132.288,81.176,22.922,138.43
2013-05-14,133.655,80.985,22.844,137.81
2013-05-15,134.375,81.102,22.791,134.63
2013-05-16,133.744,81.323,22.765,134.09
2013-05-17,135.038,81.124,22.878,131.07
2013-05-20,135.03,81.043,23.027,135.12
2013-05-21,135.224,81.11,22.896,132.88
2013-05-22,134.221,80.837,22.791,131.94
2013-05-23,133.833,80.808,22.896,134.61
2013-05-24,133.719,80.808,22.809,133.76
2013-05-28,134.52,80.308,23.018,133.49
2013-05-29,133.646,80.418,22.87,134.83
2013-05-30,134.14,80.396,22.87,136.7
2013-05-31,132.215,80.242,22.599,133.92
2013-06-03,132.943,80.282,22.878,136.51
2013-06-04,132.304,80.105,22.966,135.23
2013-06-05,130.451,80.061,22.861,135.52
2013-06-06,131.632,80.268,22.948,136.53
2013-06-07,133.307,80.017,23.001,133.28
2013-06-10,133.307,79.855,22.913,133.94
2013-06-11,131.932,79.862,22.712,133.25
2013-06-12,130.84,79.73,22.739,134.25
2013-06-13,132.83,80.12,22.887,133.74
2013-06-14,131.996,80.142,22.983,134.43
2013-06-17,133.016,80.083,23.036,133.77
2013-06-18,134.067,80.054,23.079,132.13
2013-06-19,132.215,79.516,23.114,130.59
2013-06-20,128.939,78.986,22.363,123.6
2013-06-21,129.353,78.544,22.223,125.05
2013-06-24,127.718,78.227,22.127,123.93
2013-06-25,128.946,78.315,22.144,123.47
2013-06-26,130.223,78.647,22.083,118.28
2013-06-27,130.987,78.978,22.075,115.94
2013-06-28,130.45,78.986,21.961,119.11
2013-07-01,131.215,79.095,22.101,121.13
2013-07-02,131.093,79.095,22.188,120.05
2013-07-03,131.15,78.984,22.389,120.74
2013-07-05,132.565,78.121,22.337,118.09
2013-07-08,133.321,78.527,22.45,119.51
2013-07-09,134.281,78.608,22.59,120.62
2013-07-10,134.329,78.401,22.66,120.95
2013-07-11,136.159,78.925,22.774,124.24
2013-07-12,136.216,78.837,22.861,124.13
2013-07-15,136.736,79.006,22.8,124.18
2013-07-16,136.224,79.132,22.826,124.89
2013-07-17,136.574,79.302,22.809,123.32
2013-07-18,137.322,79.154,22.905,124.01
2013-07-19,137.566,79.361,22.922,125.11
2013-07-22,137.834,79.464,22.905,128.84
2013-07-23,137.541,79.42,22.94,129.71
2013-07-24,137.037,79.161,22.756,127.48
2013-07-25,137.371,79.191,22.73,128.67
2013-07-26,137.517,79.169,22.59,128.78
2013-07-29,137.094,79.169,22.581,128.47
2013-07-30,137.094,79.139,22.503,128.12
2013-07-31,137.192,79.198,22.66,127.96
2013-08-01,138.777,78.751,22.712,126.61
2013-08-02,139.013,79.017,22.625,126.36
2013-08-05,138.81,79.054,22.511,125.7
2013-08-06,138.021,78.973,22.328,123.97
2013-08-07,137.574,79.076,22.179,124.15
2013-08-08,138.078,79.187,22.293,126.86
2013-08-09,137.68,79.239,22.45,126.86
2013-08-12,137.517,79.187,22.721,129.13
2013-08-13,137.924,78.869,22.712,127.74
2013-08-14,137.216,78.766,22.896,129.0
2013-08-15,135.297,78.485,23.114,131.69
2013-08-16,134.85,78.263,23.123,132.58
2013-08-19,133.988,78.019,23.097,132.01
2013-08-20,134.646,78.248,23.053,132.45
2013-08-21,133.817,77.96,23.027,132.07
2013-08-22,135.037,78.056,23.036,132.81
2013-08-23,135.492,78.314,23.219,134.9
2013-08-26,134.988,78.455,23.35,135.45
2013-08-27,132.817,78.662,23.578,136.75
2013-08-28,133.288,78.514,23.613,136.71
2013-08-29,133.5,78.669,23.368,135.87
2013-08-30,133.077,78.544,23.298,134.62
2013-09-03,133.679,78.35,23.42,136.42
2013-09-04,134.785,78.238,23.219,134.66
2013-09-05,134.955,77.712,23.167,132.2
2013-09-06,135.02,78.001,23.298,134.15
2013-09-09,136.313,78.157,23.149,133.91
2013-09-10,137.322,78.016,22.94,131.74
2013-09-11,137.753,78.283,22.975,131.7
2013-09-12,137.387,78.194,23.088,127.67
2013-09-13,137.696,78.305,23.018,127.82
2013-09-16,138.493,78.468,22.73,126.45
2013-09-17,139.111,78.542,22.494,126.5
2013-09-18,140.721,79.202,22.983,132.01
2013-09-19,140.485,79.105,22.896,131.75
2013-09-20,139.503,79.105,22.686,127.96
2013-09-23,138.857,79.165,22.52,127.55
2013-09-24,138.531,79.35,22.511,127.66
2013-09-25,138.13,79.461,22.546,128.79
2013-09-26,138.661,79.446,22.721,127.79
2013-09-27,138.024,79.491,22.608,128.97
2013-09-30,137.288,79.424,22.511,128.18
2013-10-01,138.375,79.365,22.363,124.59
2013-10-02,138.244,79.469,22.581,127.06
2013-10-03,136.97,79.529,22.546,127.18
2013-10-04,138.007,79.462,22.616,126.53
2013-10-07,136.814,79.447,22.774,127.64
2013-10-08,135.221,79.41,22.852,127.4
2013-10-09,135.319,79.35,22.686,126.11
2013-10-10,138.236,79.44,22.975,124.27
2013-10-11,139.127,79.469,22.852,122.6
2013-10-14,139.683,79.321,22.844,122.83
2013-10-15,138.669,79.284,22.765,123.73
2013-10-16,140.606,79.625,22.94,123.54
2013-10-17,141.546,79.848,22.817,127.42
2013-10-18,142.502,79.981,22.948,126.85
2013-10-21,142.51,79.907,22.896,126.98
2013-10-22,143.335,80.189,22.87,129.34
2013-10-23,142.649,80.167,22.52,128.69
2013-10-24,143.123,80.137,22.529,129.9
2013-10-25,143.777,80.167,22.599,130.46
2013-10-28,144.005,80.13,22.686,130.56
2013-10-29,144.773,80.226,22.625,129.77
2013-10-30,144.054,80.078,22.695,129.6
2013-10-31,143.646,80.085,22.503,127.74
2013-11-01,143.989,79.892,22.223,126.95
2013-11-04,144.496,79.974,22.127,126.81
2013-11-05,144.038,79.736,22.066,126.56
2013-11-06,144.773,79.862,22.083,127.2
2013-11-07,142.943,79.922,21.926,126.16
2013-11-08,144.872,79.424,22.048,124.28
2013-11-11,144.896,79.379,22.144,123.87
2013-11-12,144.602,79.349,21.996,122.45
2013-11-13,145.762,79.557,22.092,122.85
2013-11-14,146.489,79.803,22.188,124.27
2013-11-15,147.127,79.825,22.153,124.32
2013-11-18,146.612,79.981,22.005,122.9
2013-11-19,146.293,79.766,21.97,122.95
2013-11-20,145.836,79.543,21.987,120.12
2013-11-21,147.012,79.624,22.267,119.94
2013-11-22,147.748,79.736,22.337,119.92
2013-11-25,147.601,79.795,22.31,120.46
2013-11-26,147.642,79.818,22.302,119.82
2013-11-27,148.001,79.855,22.302,119.46
2013-11-29,147.903,79.884,22.293,120.7
2013-12-02,147.519,79.581,22.267,117.58
2013-12-03,146.882,79.678,22.398,117.96
2013-12-04,146.865,79.47,22.442,119.96
2013-12-05,146.22,79.298,22.415,118.3
2013-12-06,147.854,79.432,22.494,118.55
2013-12-09,148.23,79.529,22.415,119.72
2013-12-10,147.699,79.656,22.485,121.82
2013-12-11,146.04,79.529,22.485,120.86
2013-12-12,145.558,79.41,22.275,118.29
2013-12-13,145.542,79.447,22.188,119.38
2013-12-16,146.449,79.507,22.258,119.69
2013-12-17,145.983,79.641,22.153,118.65
2013-12-18,148.475,79.604,22.197,117.61
2013-12-19,148.304,79.47,22.249,114.82
2013-12-20,149.166,79.604,22.424,115.94
2013-12-23,149.963,79.566,22.424,115.57
2013-12-24,150.292,79.455,22.494,116.1
2013-12-26,151.056,79.41,22.529,116.74
2013-12-27,151.048,79.44,22.59,117.12
2013-12-30,151.023,79.514,22.459,115.39
2013-12-31,151.738,79.44,22.424,116.12
2014-01-02,150.284,79.492,22.101,118.0
2014-01-03,150.259,79.522,21.961,119.29
2014-01-06,149.823,79.626,21.987,119.5
2014-01-07,150.744,79.664,21.97,118.82
2014-01-08,150.776,79.425,21.76,118.12
2014-01-09,150.875,79.537,21.585,118.46
2014-01-10,151.286,79.94,21.725,120.26
2014-01-13,149.273,80.014,21.716,121.02
2014-01-14,150.9,79.895,21.716,119.89
2014-01-15,151.713,79.828,21.777,119.66
2014-01-16,151.516,80.014,21.742,119.79
2014-01-17,150.875,80.052,21.769,120.93
2014-01-21,151.319,80.089,21.821,119.7
2014-01-22,151.417,79.917,21.926,119.19
2014-01-23,150.177,80.126,21.908,121.79
2014-01-24,146.973,80.298,21.917,122.29
2014-01-27,146.25,80.126,21.769,120.96
2014-01-28,147.12,80.261,21.874,120.95
2014-01-29,145.707,80.5,21.856,122.47
2014-01-30,147.252,80.515,21.769,119.77
2014-01-31,146.389,80.664,21.742,120.09
2014-02-03,143.095,80.938,21.742,121.32
2014-02-04,144.097,80.743,21.908,120.99
2014-02-05,143.916,80.541,21.952,121.29
2014-02-06,145.814,80.504,22.04,121.24
2014-02-07,147.622,80.631,22.293,122.17
2014-02-10,147.893,80.713,22.171,122.92
2014-02-11,149.511,80.556,22.284,124.36
2014-02-12,149.585,80.422,22.328,124.43
2014-02-13,150.357,80.594,22.45,125.49
2014-02-14,151.187,80.594,22.529,127.15
2014-02-18,151.368,80.646,22.852,127.4
2014-02-19,150.366,80.586,22.913,126.27
2014-02-20,151.253,80.541,22.957,127.6
2014-02-21,151.08,80.616,22.896,127.58
2014-02-24,151.919,80.541,22.992,128.99
2014-02-25,151.861,80.758,22.887,129.21
2014-02-26,151.869,80.93,22.826,128.11
2014-02-27,152.666,81.012,22.756,128.2
2014-02-28,153.052,80.967,22.835,127.62
2014-03-03,151.976,81.177,23.149,130.29
2014-03-04,154.112,80.878,23.062,128.68
2014-03-05,154.252,80.923,22.87,128.89
2014-03-06,154.605,80.743,23.079,130.17
2014-03-07,154.671,80.518,22.975,129.09
2014-03-10,154.589,80.518,22.782,129.13
2014-03-11,153.825,80.51,22.791,129.86
2014-03-12,153.866,80.69,22.73,131.76
2014-03-13,152.14,80.9,22.625,132.21
2014-03-14,151.713,80.863,22.747,133.1
2014-03-17,153.085,80.818,22.494,131.64
2014-03-18,154.178,80.915,22.608,130.62
2014-03-19,153.356,80.555,22.599,128.09
2014-03-20,154.252,80.495,22.494,127.86
2014-03-21,153.654,80.608,22.511,128.47
2014-03-24,153.018,80.728,22.503,126.18
2014-03-25,153.744,80.645,22.651,126.41
2014-03-26,152.638,80.9,22.634,125.41
2014-03-27,152.317,80.96,22.835,124.59
2014-03-28,153.068,80.84,22.844,124.56
2014-03-31,154.322,80.848,22.826,123.61
2014-04-01,155.345,80.724,22.546,123.39
2014-04-02,155.865,80.589,22.494,124.32
2014-04-03,155.659,80.649,22.677,123.92
2014-04-04,153.819,80.904,22.782,125.57
2014-04-07,152.119,81.024,22.73,124.91
2014-04-08,152.746,81.122,22.992,126.09
2014-04-09,154.388,81.129,23.053,126.32
2014-04-10,151.145,81.317,23.062,127.01
2014-04-11,149.783,81.392,22.957,126.93
2014-04-14,150.963,81.422,23.167,127.85
2014-04-15,152.003,81.429,23.184,125.49
2014-04-16,153.596,81.474,23.228,125.54
2014-04-17,153.81,81.212,23.28,124.75
2014-04-21,154.347,81.204,23.202,124.24
2014-04-22,155.048,81.189,23.193,123.78
2014-04-23,154.685,81.272,23.176,123.76
2014-04-24,154.999,81.347,23.315,124.56
2014-04-25,153.728,81.362,23.219,125.43
2014-04-28,154.215,81.309,23.141,124.88
2014-04-29,154.933,81.347,23.202,124.86
2014-04-30,155.395,81.512,23.079,124.22
2014-05-01,155.411,81.631,22.905,123.8
2014-05-02,155.188,81.728,22.966,125.06
2014-05-05,155.485,81.698,22.913,126.22
2014-05-06,154.132,81.759,22.931,125.98
2014-05-07,155.04,81.759,22.992,124.17
2014-05-08,154.875,81.811,22.922,124.17
2014-05-09,155.106,81.736,22.809,124.1
2014-05-12,156.616,81.668,22.861,124.94
2014-05-13,156.756,81.804,22.966,124.6
2014-05-14,156.014,82.037,23.071,125.81
2014-05-15,154.644,82.21,22.931,124.77
2014-05-16,155.18,82.12,22.957,124.5
2014-05-19,155.75,82.089,22.94,124.58
2014-05-20,154.768,82.127,22.983,124.69
2014-05-21,156.071,82.097,23.027,124.39
2014-05-22,156.451,82.059,23.045,124.67
2014-05-23,157.078,82.142,23.097,124.51
2014-05-27,158.044,82.217,22.905,121.85
2014-05-28,157.928,82.443,22.913,121.2
2014-05-29,158.745,82.398,22.922,120.94
2014-05-30,159.001,82.473,22.747,120.43
2014-06-02,159.182,82.222,22.721,119.7
2014-06-03,159.1,82.004,22.704,120.01
2014-06-04,159.422,81.973,22.643,119.76
2014-06-05,160.461,82.079,22.669,120.66
2014-06-06,161.229,82.034,22.765,120.61
2014-06-09,161.394,81.958,22.861,120.65
2014-06-10,161.41,81.838,22.8,121.39
2014-06-11,160.849,81.898,22.739,121.41
2014-06-12,159.71,82.056,23.062,122.64
2014-06-13,160.197,82.034,23.062,122.96
2014-06-16,160.329,81.989,23.132,122.42
2014-06-17,160.775,81.838,23.158,122.28
2014-06-18,161.955,82.056,23.254,122.67
2014-06-19,162.137,81.936,23.481,126.94
2014-06-20,162.466,82.079,23.525,126.5
2014-06-23,162.416,82.004,23.438,126.85
2014-06-24,161.438,82.147,23.473,126.98
2014-06-25,162.167,82.26,23.508,126.99
2014-06-26,162.051,82.418,23.412,126.73
2014-06-27,162.366,82.418,23.368,126.66
2014-06-30,162.283,82.426,23.228,128.04
2014-07-01,163.37,82.324,23.158,127.7
2014-07-02,163.535,82.038,23.114,127.7
2014-07-03,164.34,81.985,23.071,127.16
2014-07-07,163.768,82.007,22.887,127.02
2014-07-08,162.715,82.173,22.826,127.07
2014-07-09,163.444,82.241,22.669,127.84
2014-07-10,162.797,82.279,22.704,128.54
2014-07-11,163.021,82.392,22.503,128.78
2014-07-14,163.842,82.324,22.59,125.72
2014-07-15,163.535,82.219,22.38,124.53
2014-07-16,164.141,82.287,22.415,124.97
2014-07-17,162.275,82.528,22.468,127.09
2014-07-18,163.933,82.438,22.319,126.13
2014-07-21,163.627,82.468,22.424,126.34
2014-07-22,164.34,82.604,22.328,125.74
2014-07-23,164.705,82.619,22.389,125.62
2014-07-24,164.713,82.362,22.363,124.35
2014-07-25,163.942,82.521,22.45,125.79
2014-07-28,164.008,82.536,22.407,125.58
2014-07-29,163.303,82.619,22.337,125.2
2014-07-30,163.328,82.324,22.241,124.83
2014-07-31,160.103,82.219,22.127,123.39
2014-08-01,159.613,82.529,21.952,124.38
2014-08-04,160.766,82.514,22.118,123.99
2014-08-05,159.207,82.514,22.013,123.87
2014-08-06,159.257,82.521,22.153,125.67
2014-08-07,158.395,82.68,22.197,126.18
2014-08-08,160.227,82.71,22.092,126.19
2014-08-11,160.691,82.718,22.127,125.96
2014-08-12,160.467,82.68,21.987,125.99
2014-08-13,161.554,82.846,21.97,126.2
2014-08-14,162.316,82.892,21.707,126.31
2014-08-15,162.283,83.096,21.795,125.48
2014-08-18,163.643,82.922,21.611,124.96
2014-08-19,164.497,82.809,21.655,124.68
2014-08-20,164.937,82.718,21.716,124.22
2014-08-21,165.418,82.861,21.769,122.88
2014-08-22,165.161,82.846,21.734,123.19
2014-08-25,165.998,82.914,21.769,122.74
2014-08-26,166.106,82.922,21.777,123.35
2014-08-27,166.039,83.028,21.812,123.32
2014-08-28,165.948,83.194,21.83,124.0
2014-08-29,166.421,83.164,21.874,123.86
2014-09-02,166.338,82.91,21.559,121.65
2014-09-03,166.247,83.001,21.646,122.15
2014-09-04,166.006,82.895,21.559,121.48
2014-09-05,166.753,82.85,21.524,122.06
2014-09-08,166.321,82.766,21.419,120.73
2014-09-09,165.268,82.653,21.244,120.87
2014-09-10,165.89,82.539,21.096,120.26
2014-09-11,166.081,82.456,20.991,119.47
2014-09-12,165.111,82.289,20.825,118.38
2014-09-15,164.986,82.274,20.851,118.64
2014-09-16,166.23,82.274,21.043,118.83
2014-09-17,166.454,82.183,20.956,117.54
2014-09-18,167.341,82.19,20.755,117.78
2014-09-19,167.19,82.327,20.694,117.09
2014-09-22,165.899,82.44,20.519,116.85
2014-09-23,164.95,82.516,20.519,117.6
2014-09-24,166.241,82.463,20.606,117.05
2014-09-25,163.558,82.622,20.563,117.39
2014-09-26,164.858,82.615,20.528,117.06
2014-09-29,164.558,82.706,20.65,117.03
2014-09-30,164.125,82.653,20.292,116.21
2014-10-01,161.901,83.115,20.222,116.77
2014-10-02,161.926,82.978,20.143,116.74
2014-10-03,163.708,82.94,19.951,114.61
2014-10-06,163.517,83.016,20.204,116.03
2014-10-07,160.993,83.335,20.126,116.36
2014-10-08,163.808,83.57,20.047,117.47
2014-10-09,160.559,83.403,19.811,117.64
2014-10-10,158.727,83.464,19.741,117.59
2014-10-13,156.119,83.707,19.741,118.52
2014-10-14,156.361,83.896,19.444,118.59
2014-10-15,155.303,84.048,19.199,118.99
2014-10-16,155.17,83.98,19.392,119.22
2014-10-17,157.002,83.866,19.462,118.99
2014-10-20,158.527,83.965,19.322,119.8
2014-10-21,161.667,83.889,19.479,120.02
2014-10-22,160.518,83.843,19.261,119.34
2014-10-23,162.384,83.646,19.488,118.52
2014-10-24,163.633,83.676,19.365,118.35
2014-10-27,163.408,83.707,19.313,118.06
2014-10-28,165.283,83.578,19.47,118.1
2014-10-29,165.033,83.396,19.698,116.41
2014-10-30,166.091,83.532,19.531,115.19
2014-10-31,167.99,83.532,19.505,112.66
2014-11-03,168.082,83.374,19.33,112.15
2014-11-04,167.499,83.382,19.051,112.22
2014-11-05,168.557,83.412,19.103,109.79
2014-11-06,169.231,83.268,19.121,109.88
2014-11-07,169.39,83.549,19.208,112.97
2014-11-10,169.923,83.351,19.025,110.46
2014-11-11,170.089,83.389,19.121,112.04
2014-11-12,169.906,83.397,19.06,111.5
2014-11-13,170.098,83.435,18.71,111.67
2014-11-14,170.139,83.511,18.911,114.47
2014-11-17,170.248,83.412,18.832,114.05
2014-11-18,171.231,83.488,18.736,115.05
2014-11-19,170.956,83.29,18.64,113.68
2014-11-20,171.256,83.442,18.797,114.86
2014-11-21,172.172,83.541,18.998,115.39
2014-11-24,172.655,83.572,18.832,115.11
2014-11-25,172.53,83.754,18.745,115.38
2014-11-26,172.972,83.822,18.701,115.16
2014-11-28,172.605,84.081,17.845,112.11
2014-12-01,171.406,83.892,18.212,116.58
2014-12-02,172.514,83.724,17.827,115.14
2014-12-03,173.18,83.648,17.723,116.33
2014-12-04,172.988,83.899,17.67,115.88
2014-12-05,173.272,83.541,17.626,114.43
2014-12-08,172.114,83.747,17.321,115.78
2014-12-09,171.997,83.877,17.443,118.19
2014-12-10,169.24,84.021,17.172,117.96
2014-12-11,170.098,83.991,17.015,117.69
2014-12-12,167.349,84.258,16.875,117.41
2014-12-15,166.199,84.029,16.604,114.39
2014-12-16,164.866,84.235,16.508,114.95
2014-12-17,168.098,84.128,16.604,114.27
2014-12-18,172.255,83.907,16.552,115.15
2014-12-19,172.988,84.044,16.796,114.77
2014-12-22,173.784,84.174,16.49,112.55
2014-12-23,174.019,83.785,16.656,112.74
2014-12-24,174.035,83.876,16.438,112.77
2014-12-26,174.596,83.914,16.42,114.83
2014-12-29,174.831,84.09,16.263,113.67
2014-12-30,173.893,84.182,16.246,115.2
2014-12-31,172.167,84.205,16.123,113.58
2015-01-02,172.075,84.442,15.931,114.08
2015-01-05,168.968,84.626,15.704,115.8
2015-01-06,167.376,84.84,15.555,117.12
2015-01-07,169.462,84.824,15.459,116.43
2015-01-08,172.469,84.694,15.52,115.94
2015-01-09,171.087,84.901,15.494,117.26
2015-01-12,169.747,84.97,15.153,118.56
2015-01-13,169.269,84.993,15.092,118.16
2015-01-14,168.247,85.199,15.258,117.97
2015-01-15,166.706,85.589,15.048,120.94
2015-01-16,168.892,85.26,15.337,122.52
2015-01-20,169.252,85.406,15.127,124.2
2015-01-21,170.107,85.253,15.223,124.23
2015-01-22,172.636,85.207,15.206,125.23
2015-01-23,171.69,85.421,15.11,124.23
2015-01-26,172.092,85.383,15.057,122.99
2015-01-27,169.822,85.337,15.136,124.4
2015-01-28,167.644,85.696,14.917,123.42
2015-01-29,169.194,85.627,14.847,120.76
2015-01-30,167.066,85.933,15.206,123.45
2015-02-02,169.135,85.93,15.415,122.42
2015-02-03,171.581,85.601,15.844,121.05
2015-02-04,170.928,85.731,15.494,121.58
2015-02-05,172.653,85.555,15.704,121.79
2015-02-06,172.176,85.057,15.748,118.64
2015-02-09,171.405,85.042,15.905,119.17
2015-02-10,173.231,84.95,15.704,118.47
2015-02-11,173.332,84.912,15.581,117.07
2015-02-12,174.999,84.927,15.817,117.34
2015-02-13,175.719,84.827,15.992,117.98
2015-02-17,175.995,84.483,16.001,116.01
2015-02-18,176.012,84.72,15.809,116.34
2015-02-19,175.886,84.651,15.756,115.94
2015-02-20,176.942,84.666,15.695,115.28
2015-02-23,176.917,84.82,15.59,115.43
2015-02-24,177.419,85.195,15.599,115.26
2015-02-25,177.269,85.256,15.835,115.7
2015-02-26,177.059,84.95,15.704,116.07
2015-02-27,176.456,85.164,15.879,116.16
2015-03-02,177.57,84.732,15.651,115.68
2015-03-03,176.841,84.624,15.748,115.47
2015-03-04,176.096,84.67,15.608,115.11
2015-03-05,176.289,84.709,15.547,115.0
2015-03-06,173.809,84.156,15.354,111.86
2015-03-09,174.529,84.371,15.311,111.97
2015-03-10,171.698,84.57,15.11,111.42
2015-03-11,171.296,84.739,15.188,110.75
2015-03-12,173.474,84.808,15.118,110.72
2015-03-13,172.41,84.647,14.812,110.88
2015-03-16,174.714,84.831,14.795,110.81
2015-03-17,174.195,84.816,14.69,110.21
2015-03-18,176.289,85.437,15.092,112.37
2015-03-19,175.484,85.138,14.839,112.29
2015-03-20,177.033,85.399,15.04,113.57
2015-03-23,176.688,85.414,15.214,114.29
2015-03-24,175.696,85.644,15.092,114.57
2015-03-25,173.121,85.483,15.136,114.73
2015-03-26,172.709,85.177,15.319,115.48
2015-03-27,173.104,85.299,15.013,115.06
2015-03-30,175.216,85.338,15.092,113.75
2015-03-31,173.685,85.483,14.917,113.66
2015-04-01,173.071,85.761,15.188,115.6
2015-04-02,173.693,85.646,15.11,115.28
2015-04-06,174.863,85.699,15.302,116.69
2015-04-07,174.4,85.715,15.38,116.11
2015-04-08,174.989,85.722,15.083,115.47
2015-04-09,175.763,85.507,15.083,114.67
2015-04-10,176.722,85.507,15.241,115.97
2015-04-13,175.923,85.599,15.171,115.14
2015-04-14,176.259,85.692,15.241,114.44
2015-04-15,177.05,85.807,15.547,115.43
2015-04-16,177.0,85.761,15.713,115.03
2015-04-17,174.964,85.83,15.678,115.6
2015-04-20,176.562,85.768,15.608,114.72
2015-04-21,176.352,85.676,15.494,115.38
2015-04-22,177.218,85.423,15.547,113.83
2015-04-23,177.664,85.553,15.739,114.66
2015-04-24,178.077,85.699,15.73,113.05
2015-04-27,177.336,85.73,15.73,115.33
2015-04-28,177.9,85.4,15.756,116.33
2015-04-29,177.168,85.207,15.861,115.51
2015-04-30,175.393,85.207,15.983,113.47
2015-05-01,177.294,84.966,15.966,113.08
2015-05-04,177.799,84.804,15.957,114.1
2015-05-05,175.763,84.727,16.088,114.42
2015-05-06,175.039,84.442,16.088,114.36
2015-05-07,175.738,84.65,15.835,113.42
2015-05-08,178.051,84.927,15.922,113.97
2015-05-11,177.202,84.388,15.852,113.53
2015-05-12,176.672,84.38,16.018,114.5
2015-05-13,176.705,84.373,16.036,116.55
2015-05-14,178.548,84.504,16.132,117.18
2015-05-15,178.741,84.858,16.123,117.53
2015-05-18,179.297,84.534,16.08,117.52
2015-05-19,179.238,84.242,15.739,115.89
2015-05-20,179.112,84.373,15.704,116.08
2015-05-21,179.633,84.635,15.896,115.69
2015-05-22,179.204,84.542,15.721,115.6
2015-05-26,177.277,84.75,15.415,113.91
2015-05-27,178.96,84.835,15.206,113.89
2015-05-28,178.758,84.804,15.284,114.02
2015-05-29,177.648,84.835,15.477,114.1
2015-06-01,178.009,84.6,15.442,114.0
2015-06-02,177.833,84.268,15.625,114.46
2015-06-03,178.304,83.937,15.424,113.64
2015-06-04,176.798,84.114,15.284,112.84
2015-06-05,176.495,83.744,15.354,112.24
2015-06-08,175.41,83.867,15.363,112.57
2015-06-09,175.384,83.628,15.608,112.82
2015-06-10,177.488,83.42,15.669,113.78
2015-06-11,178.06,83.867,15.529,113.26
2015-06-12,176.697,83.767,15.372,113.23
2015-06-15,175.94,83.867,15.302,113.73
2015-06-16,176.899,84.006,15.346,113.32
2015-06-17,177.185,84.014,15.389,113.85
2015-06-18,179.027,83.991,15.389,115.32
2015-06-19,178.233,84.253,15.249,115.12
2015-06-22,179.146,83.836,15.302,113.64
2015-06-23,179.273,83.644,15.485,112.89
2015-06-24,177.971,83.775,15.38,112.59
2015-06-25,177.43,83.682,15.398,112.44
2015-06-26,177.396,83.482,15.468,112.56
2015-06-29,173.676,83.975,15.398,113.07
2015-06-30,174.039,83.921,15.73,112.37
2015-07-01,175.434,83.709,15.538,111.98
2015-07-02,175.274,83.825,15.512,111.76
2015-07-06,174.775,84.127,15.005,112.06
2015-07-07,175.874,84.243,14.917,110.76
2015-07-08,172.923,84.444,14.847,111.09
2015-07-09,173.236,84.135,15.022,111.36
2015-07-10,175.417,83.779,15.092,111.49
2015-07-13,177.353,83.655,15.101,110.99
2015-07-14,178.123,83.795,15.048,110.74
2015-07-15,178.064,84.019,14.874,110.16
2015-07-16,179.492,84.088,14.804,109.76
2015-07-17,179.645,84.096,14.725,108.65
2015-07-20,179.738,83.949,14.489,105.7
2015-07-21,179.027,84.088,14.55,105.37
2015-07-22,178.706,84.127,14.341,104.8
2015-07-23,177.7,84.367,14.218,104.33
2015-07-24,175.857,84.351,14.105,105.35
2015-07-27,174.834,84.459,13.834,104.86
2015-07-28,176.981,84.374,13.947,105.02
2015-07-29,178.199,84.305,13.991,105.17
2015-07-30,178.241,84.312,13.939,104.27
2015-07-31,177.971,84.645,13.746,104.93
2015-08-03,177.37,84.732,13.519,104.1
2015-08-04,177.024,84.485,13.598,104.31
2015-08-05,177.607,84.33,13.545,103.93
2015-08-06,176.153,84.43,13.537,104.39
2015-08-07,175.815,84.578,13.484,104.65
2015-08-10,178.03,84.469,13.773,105.72
2015-08-11,176.423,84.748,13.589,106.26
2015-08-12,176.635,84.694,13.545,107.75
2015-08-13,176.415,84.515,13.484,106.86
2015-08-14,177.057,84.477,13.397,106.85
2015-08-17,178.047,84.624,13.344,107.13
2015-08-18,177.531,84.469,13.274,107.11
2015-08-19,176.127,84.732,13.126,108.55
2015-08-20,172.45,84.864,13.161,110.44
2015-08-21,167.259,85.011,12.942,111.13
2015-08-24,160.216,84.98,12.619,110.53
2015-08-25,158.33,84.779,12.671,109.16
2015-08-26,164.409,84.384,12.593,107.67
2015-08-27,168.476,84.5,13.047,107.73
2015-08-28,168.484,84.423,13.388,108.7
2015-08-31,167.123,84.361,13.711,108.82
2015-09-01,162.135,84.61,13.257,109.2
2015-09-02,165.213,84.502,13.371,108.62
2015-09-03,165.331,84.626,13.458,107.84
2015-09-04,162.828,84.805,13.292,107.49
2015-09-08,166.92,84.603,13.388,107.52
2015-09-09,164.688,84.634,13.213,106.13
2015-09-10,165.585,84.541,13.327,106.38
2015-09-11,166.337,84.642,13.309,106.16
2015-09-14,165.72,84.665,13.143,106.22
2015-09-15,167.791,84.285,13.187,105.9
2015-09-16,169.245,84.215,13.405,107.31
2015-09-17,168.865,84.742,13.318,108.41
2015-09-18,166.105,84.812,13.117,109.21
2015-09-21,166.964,84.587,13.266,108.53
2015-09-22,164.797,84.789,13.187,107.79
2015-09-23,164.533,84.719,13.082,108.22
